kode,week,kabupaten,sex,periode_covid_Tgl Lahir,dosis,timely,untimely,total,ratio_timely,ratio_untimely,tanggal_awal_minggu,jenis_wilayah,week_shifted,periode_covid,month
2,2021-W02,SLEMAN,Perempuan,before_covid,MR 1 & 2,0,7,7,0.0,100.0,2021-01-10,urban,158,during_covid,2021-01
2,2021-W02,SLEMAN,Perempuan,during_covid,MR 1 & 2,0,3,3,0.0,100.0,2021-01-10,urban,158,during_covid,2021-01
2,2021-W02,SLEMAN,Perempuan,before_covid,booster,0,2,2,0.0,100.0,2021-01-10,urban,158,during_covid,2021-01
2,2021-W02,SLEMAN,Perempuan,during_covid,dosis_1,8,0,8,100.0,0.0,2021-01-10,urban,158,during_covid,2021-01
2,2021-W02,SLEMAN,Perempuan,during_covid,dosis_2,8,0,8,100.0,0.0,2021-01-10,urban,158,during_covid,2021-01
2,2021-W02,SLEMAN,Perempuan,during_covid,dosis_3,0,2,2,0.0,100.0,2021-01-10,urban,158,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,before_covid,MR 1 & 2,0,10,10,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,during_covid,MR 1 & 2,4,15,19,21.052631578947366,78.94736842105263,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,before_covid,booster,0,19,19,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,during_covid,dosis_1,14,10,24,58.333333333333336,41.66666666666667,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,during_covid,dosis_2,42,6,48,87.5,12.5,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,before_covid,dosis_3,0,3,3,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Laki-laki,during_covid,dosis_3,49,29,78,62.82051282051282,37.17948717948718,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,before_covid,MR 1 & 2,0,12,12,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,during_covid,MR 1 & 2,3,6,9,33.33333333333333,66.66666666666666,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,before_covid,booster,0,5,5,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,during_covid,dosis_1,31,4,35,88.57142857142857,11.428571428571429,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,during_covid,dosis_2,36,6,42,85.71428571428571,14.285714285714285,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,BANTUL,Perempuan,during_covid,dosis_3,51,20,71,71.83098591549296,28.169014084507044,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,before_covid,booster,0,5,5,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,during_covid,booster,0,1,1,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,before_covid,dosis_1,0,1,1,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,during_covid,dosis_1,6,4,10,60.0,40.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,during_covid,dosis_2,2,5,7,28.57142857142857,71.42857142857143,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,GUNUNG KIDUL,unknown,during_covid,dosis_3,6,3,9,66.66666666666666,33.33333333333333,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,KOTA YOGYAKARTA,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_2,2,0,2,100.0,0.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,KOTA YOGYAKARTA,Perempuan,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,KOTA YOGYAKARTA,Perempuan,before_covid,booster,0,2,2,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,KULON PROGO,Laki-laki,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,KULON PROGO,Laki-laki,before_covid,dosis_2,0,1,1,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,KULON PROGO,Laki-laki,during_covid,dosis_3,0,2,2,0.0,100.0,2021-01-17,rural,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,during_covid,HB 0 & BCG,2,0,2,100.0,0.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,before_covid,MR 1 & 2,0,3,3,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,during_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,during_covid,dosis_1,0,2,2,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,during_covid,dosis_2,6,0,6,100.0,0.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Laki-laki,during_covid,dosis_3,2,4,6,33.33333333333333,66.66666666666666,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Perempuan,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Perempuan,during_covid,dosis_1,2,2,4,50.0,50.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Perempuan,during_covid,dosis_2,0,3,3,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W03,SLEMAN,Perempuan,during_covid,dosis_3,0,1,1,0.0,100.0,2021-01-17,urban,159,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,during_covid,HB 0 & BCG,3,0,3,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,before_covid,MR 1 & 2,0,13,13,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,during_covid,MR 1 & 2,8,24,32,25.0,75.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,before_covid,booster,0,17,17,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,during_covid,booster,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,during_covid,dosis_1,18,2,20,90.0,10.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,during_covid,dosis_2,34,13,47,72.3404255319149,27.659574468085108,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,before_covid,dosis_3,0,3,3,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Laki-laki,during_covid,dosis_3,31,37,68,45.588235294117645,54.41176470588235,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,before_covid,MR 1 & 2,0,12,12,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,during_covid,MR 1 & 2,5,13,18,27.77777777777778,72.22222222222221,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,before_covid,booster,0,15,15,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,during_covid,dosis_1,13,0,13,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,during_covid,dosis_2,28,14,42,66.66666666666666,33.33333333333333,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,before_covid,dosis_3,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,BANTUL,Perempuan,during_covid,dosis_3,21,22,43,48.837209302325576,51.162790697674424,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,4,0,4,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,before_covid,booster,0,7,7,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,during_covid,dosis_1,6,0,6,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,during_covid,dosis_2,5,2,7,71.42857142857143,28.57142857142857,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,before_covid,dosis_3,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,GUNUNG KIDUL,unknown,during_covid,dosis_3,2,12,14,14.285714285714285,85.71428571428571,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Laki-laki,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Laki-laki,during_covid,MR 1 & 2,1,1,2,50.0,50.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_2,2,0,2,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Perempuan,before_covid,booster,0,2,2,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_2,1,0,1,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_3,0,1,1,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Laki-laki,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Laki-laki,before_covid,booster,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Laki-laki,during_covid,dosis_1,2,0,2,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Laki-laki,during_covid,dosis_2,2,0,2,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Perempuan,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Perempuan,before_covid,booster,0,1,1,0.0,100.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,KULON PROGO,Perempuan,during_covid,dosis_1,2,0,2,100.0,0.0,2021-01-24,rural,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,during_covid,HB 0 & BCG,3,0,3,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,before_covid,MR 1 & 2,1,2,3,33.33333333333333,66.66666666666666,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,during_covid,MR 1 & 2,0,3,3,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,before_covid,booster,1,2,3,33.33333333333333,66.66666666666666,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,during_covid,dosis_1,4,2,6,66.66666666666666,33.33333333333333,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,during_covid,dosis_2,1,4,5,20.0,80.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,before_covid,dosis_3,0,1,1,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Laki-laki,during_covid,dosis_3,2,0,2,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,during_covid,HB 0 & BCG,2,0,2,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,before_covid,MR 1 & 2,0,6,6,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,during_covid,MR 1 & 2,2,2,4,50.0,50.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,before_covid,booster,0,4,4,0.0,100.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,during_covid,dosis_1,6,0,6,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,during_covid,dosis_2,2,0,2,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W04,SLEMAN,Perempuan,during_covid,dosis_3,2,0,2,100.0,0.0,2021-01-24,urban,160,during_covid,2021-01
2,2021-W05,BANTUL,Laki-laki,before_covid,MR 1 & 2,0,7,7,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Laki-laki,during_covid,MR 1 & 2,2,7,9,22.22222222222222,77.77777777777779,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Laki-laki,before_covid,booster,7,2,9,77.77777777777779,22.22222222222222,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Laki-laki,during_covid,dosis_1,2,2,4,50.0,50.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Laki-laki,during_covid,dosis_2,9,13,22,40.909090909090914,59.09090909090909,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Laki-laki,during_covid,dosis_3,17,28,45,37.77777777777778,62.22222222222222,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,before_covid,MR 1 & 2,0,4,4,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,during_covid,MR 1 & 2,4,6,10,40.0,60.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,before_covid,booster,2,5,7,28.57142857142857,71.42857142857143,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,during_covid,booster,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,during_covid,dosis_1,2,8,10,20.0,80.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,during_covid,dosis_2,18,3,21,85.71428571428571,14.285714285714285,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,before_covid,dosis_3,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,BANTUL,Perempuan,during_covid,dosis_3,25,16,41,60.97560975609756,39.02439024390244,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,4,0,4,100.0,0.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,before_covid,MR 1 & 2,0,3,3,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,before_covid,booster,0,3,3,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,during_covid,dosis_1,4,2,6,66.66666666666666,33.33333333333333,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,before_covid,dosis_2,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,during_covid,dosis_2,2,0,2,100.0,0.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,GUNUNG KIDUL,unknown,before_covid,dosis_3,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_3,0,3,3,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,KOTA YOGYAKARTA,Perempuan,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,KOTA YOGYAKARTA,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,KOTA YOGYAKARTA,Perempuan,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_2,2,0,2,100.0,0.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Laki-laki,during_covid,HB 0 & BCG,2,0,2,100.0,0.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Laki-laki,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Laki-laki,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Laki-laki,before_covid,booster,0,2,2,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Perempuan,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Perempuan,during_covid,dosis_1,2,0,2,100.0,0.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,KULON PROGO,Perempuan,during_covid,dosis_3,0,1,1,0.0,100.0,2021-01-31,rural,161,during_covid,2021-01
2,2021-W05,SLEMAN,Laki-laki,during_covid,HB 0 & BCG,2,0,2,100.0,0.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Laki-laki,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Laki-laki,before_covid,booster,0,3,3,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Laki-laki,during_covid,dosis_1,6,0,6,100.0,0.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Laki-laki,during_covid,dosis_2,0,2,2,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Laki-laki,during_covid,dosis_3,4,0,4,100.0,0.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Perempuan,before_covid,booster,0,2,2,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Perempuan,during_covid,dosis_2,0,4,4,0.0,100.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W05,SLEMAN,Perempuan,during_covid,dosis_3,2,2,4,50.0,50.0,2021-01-31,urban,161,during_covid,2021-01
2,2021-W06,BANTUL,Laki-laki,before_covid,MR 1 & 2,1,1,2,50.0,50.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Laki-laki,before_covid,booster,0,3,3,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Laki-laki,during_covid,booster,0,3,3,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Laki-laki,during_covid,dosis_1,1,0,1,100.0,0.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Laki-laki,during_covid,dosis_2,4,6,10,40.0,60.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Laki-laki,during_covid,dosis_3,31,9,40,77.5,22.5,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Perempuan,before_covid,MR 1 & 2,2,4,6,33.33333333333333,66.66666666666666,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Perempuan,during_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Perempuan,before_covid,booster,1,1,2,50.0,50.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Perempuan,during_covid,dosis_2,9,7,16,56.25,43.75,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,BANTUL,Perempuan,during_covid,dosis_3,19,9,28,67.85714285714286,32.142857142857146,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,Laki-laki,during_covid,dosis_3,0,1,1,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,unknown,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,unknown,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,unknown,before_covid,booster,0,3,3,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,unknown,during_covid,dosis_1,8,0,8,100.0,0.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,unknown,during_covid,dosis_2,4,6,10,40.0,60.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,GUNUNG KIDUL,unknown,during_covid,dosis_3,4,3,7,57.14285714285714,42.857142857142854,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,KOTA YOGYAKARTA,Laki-laki,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,KOTA YOGYAKARTA,Laki-laki,during_covid,dosis_2,0,2,2,0.0,100.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,KOTA YOGYAKARTA,Perempuan,during_covid,HB 0 & BCG,2,0,2,100.0,0.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,KOTA YOGYAKARTA,Perempuan,before_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,KOTA YOGYAKARTA,Perempuan,during_covid,dosis_1,0,2,2,0.0,100.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,KULON PROGO,Laki-laki,during_covid,dosis_1,4,2,6,66.66666666666666,33.33333333333333,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,KULON PROGO,Perempuan,before_covid,MR 1 & 2,0,1,1,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,KULON PROGO,Perempuan,during_covid,MR 1 & 2,1,0,1,100.0,0.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,KULON PROGO,Perempuan,before_covid,booster,0,1,1,0.0,100.0,2021-02-07,rural,162,during_covid,2021-02
2,2021-W06,SLEMAN,Laki-laki,during_covid,HB 0 & BCG,1,0,1,100.0,0.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Laki-laki,before_covid,MR 1 & 2,0,4,4,0.0,100.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Laki-laki,before_covid,booster,1,3,4,25.0,75.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Laki-laki,during_covid,dosis_1,11,1,12,91.66666666666666,8.333333333333332,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Laki-laki,during_covid,dosis_2,6,0,6,100.0,0.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Perempuan,during_covid,MR 1 & 2,0,2,2,0.0,100.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Perempuan,before_covid,booster,0,1,1,0.0,100.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Perempuan,during_covid,dosis_1,4,4,8,50.0,50.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Perempuan,during_covid,dosis_2,4,1,5,80.0,20.0,2021-02-07,urban,162,during_covid,2021-02
2,2021-W06,SLEMAN,Perempuan,during_covid,dosis_3,1,2,3,33.33333333333333,66.66666666666666,2021-02-07,urban,162,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,during_covid,HB 0 & BCG,5,0,5,100.0,0.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,before_covid,MR 1 & 2,0,13,13,0.0,100.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,during_covid,MR 1 & 2,5,15,20,25.0,75.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,before_covid,booster,0,10,10,0.0,100.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,during_covid,dosis_1,6,1,7,85.71428571428571,14.285714285714285,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,during_covid,dosis_2,26,7,33,78.78787878787878,21.21212121212121,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Laki-laki,during_covid,dosis_3,35,24,59,59.32203389830508,40.67796610169492,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Perempuan,during_covid,HB 0 & BCG,2,0,2,100.0,0.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Perempuan,before_covid,MR 1 & 2,0,9,9,0.0,100.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Perempuan,during_covid,MR 1 & 2,3,10,13,23.076923076923077,76.92307692307693,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Perempuan,before_covid,booster,0,8,8,0.0,100.0,2021-02-14,rural,163,during_covid,2021-02
2,2021-W07,BANTUL,Perempuan,during_covid,dosis_1,2,1,3,66.66666666666666,33.33333333333333,2021-02-14,rural,163,during_covid,2021-02
